MANDT,PERNR,SUBTY,OBJPS,SPRPS,ENDDA,BEGDA,SEQNR,AEDTM,UNAME,HISTO,ITXEX,REFEX,ORDEX,ITBLD,PREAS,FLAG1,FLAG2,FLAG3,FLAG4,RESE1,RESE2,GRPVL,TRFAR,TRFGB,TRFGR,TRFST,LGA01,BET01,ANZ01,EIN01,OPK01,LGA02,BET02,ANZ02,EIN02,OPK02,LGA03,BET03,ANZ03,EIN03,OPK03,LGA04,BET04,ANZ04,EIN04,OPK04,LGA05,BET05,ANZ05,EIN05,OPK05,LGA06,BET06,ANZ06,EIN06,OPK06,LGA07,BET07,ANZ07,EIN07,OPK07,LGA08,BET08,ANZ08,EIN08,OPK08,LGA09,BET09,ANZ09,EIN09,OPK09,LGA10,BET10,ANZ10,EIN10,OPK10,LGA11,BET11,ANZ11,EIN11,OPK11,LGA12,BET12,ANZ12,EIN12,OPK12,LGA13,BET13,ANZ13,EIN13,OPK13,LGA14,BET14,ANZ14,EIN14,OPK14,LGA15,BET15,ANZ15,EIN15,OPK15,LGA16,BET16,ANZ16,EIN16,OPK16,LGA17,BET17,ANZ17,EIN17,OPK17,LGA18,BET18,ANZ18,EIN18,OPK18,LGA19,BET19,ANZ19,EIN19,OPK19,LGA20,BET20,ANZ20,EIN20,OPK20,LGA21,BET21,ANZ21,EIN21,OPK21,LGA22,BET22,ANZ22,EIN22,OPK22,LGA23,BET23,ANZ23,EIN23,OPK23,LGA24,BET24,ANZ24,EIN24,OPK24,LGA25,BET25,ANZ25,EIN25,OPK25,LGA26,BET26,ANZ26,EIN26,OPK26,LGA27,BET27,ANZ27,EIN27,OPK27,LGA28,BET28,ANZ28,EIN28,OPK28,LGA29,BET29,ANZ29,EIN29,OPK29,LGA30,BET30,ANZ30,EIN30,OPK30,LGA31,BET31,ANZ31,EIN31,OPK31,LGA32,BET32,ANZ32,EIN32,OPK32,LGA33,BET33,ANZ33,EIN33,OPK33,LGA34,BET34,ANZ34,EIN34,OPK34,LGA35,BET35,ANZ35,EIN35,OPK35,LGA36,BET36,ANZ36,EIN36,OPK36,LGA37,BET37,ANZ37,EIN37,OPK37,LGA38,BET38,ANZ38,EIN38,OPK38,LGA39,BET39,ANZ39,EIN39,OPK39,LGA40,BET40,ANZ40,EIN40,OPK40,WAERS,INDRL,OTYPE,OBJID,VAMNT,VUNIT,IND01,MOD01,IND02,MOD02,IND03,MOD03,IND04,MOD04,IND05,MOD05,IND06,MOD06,IND07,MOD07,IND08,MOD08,IND09,MOD09,IND10,MOD10,IND11,MOD11,IND12,MOD12,IND13,MOD13,IND14,MOD14,IND15,MOD15,IND16,MOD16,IND17,MOD17,IND18,MOD18,IND19,MOD19,IND20,MOD20,IND21,MOD21,IND22,MOD22,IND23,MOD23,IND24,MOD24,IND25,MOD25,IND26,MOD26,IND27,MOD27,IND28,MOD28,IND29,MOD29,IND30,MOD30,IND31,MOD31,IND32,MOD32,IND33,MOD33,IND34,MOD34,IND35,MOD35,IND36,MOD36,IND37,MOD37,IND38,MOD38,IND39,MOD39,IND40,MOD40,BSGRD,DIVGV,ANSAL,ANCUM,CMPMN,ORZID,STVOR,OCRSN,CPIND,LGAWW,CMP_PROCESSID,CMP_PLANID,CMP_SEQUENCE,CMP_AMOUNT,CMP_PERCENT,CMP_NUMBER,CMP_PAYUNIT,CMP_NEW_SALARY,CMP_OLD_SALARY,CMP_REASON,CMP_STATUS,CMP_EFFECTIVE_DATE,DEDUCTION_AMOUNT,TAX_CODE,BENEFIT_PLAN,ENROLLMENT_STATUS,STOCK_OPTIONS,COMMISSION_PCT,BONUS_AMOUNT,HOURLY_RATE,MONTHLY_INCOME,PERCENT_SALARY_HIKE,DAILY_RATE,OVERTIME_RATE,DEPENDENTS_COVERAGE,SALARY_HISTORY_ID,RAISE_AMOUNT,PROMOTION_DATE,PAYROLL_PERIOD,TAX_DEDUCTION,NET_PAY,GROSS_PAY,BENEFITS_ENROLLMENT_DATE,STOCK_OPTION_LEVEL,PAYROLL_RELATIONSHIP_ID,BALANCE_TYPE_ID,BALANCE_DIMENSION_ID,ELEMENT_TYPE_ID,INPUT_VALUE_ID,PROCESSING_TYPE,PRIORITY,CLASSIFICATION_ID,COST_TYPE,ACTIVITY_TYPE
100,00001406,0000,01, ,20261231,20220109,000,20251114,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9353.16,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5839.87,1.00,USD,+,,,,,,1000,5088.62,1.00,USD,+,,,,,,,,,,,1000,1182.7,1.00,USD,+,,,,,,,,,,,1000,7247.54,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3221.85,1.00,USD,+,1000,7290.01,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,4648.04,1.00,USD,+,,,,,,USD,X,O,00010001,234.61,USD,X,03,X,03,X,02, ,03,X,02,X,02,X,02,X,01,X,03, ,02, ,03, ,03,X,01, ,02,X,01, ,03,X,02,X,02,X,01,X,03,X,01,X,03,X,03, ,02, ,03,X,02,X,03, ,01, ,02,X,03, ,02,X,02,X,03, ,02, ,03, ,02, ,02,X,01, ,01,X,02,1.00,40.00,139472.00,X,X,00020001,20250903,, ,1000,00030001,00040001,001,18131.36,0.1300,1.000,USD,157603.36,139472.00,PROM,AP,20250919,1192.55,TX01,BN01,A,7087,0.06,9553.71,67.05,11622.67,13,536.43,100.58,N,00006406,18131.36,20220508,202404,3704.01,7522.25,12418.81,20240912,5,00009406,00010406,00010506,00010606,00010706,A,529,00010806,D,PAYROLL_RUN
100,00001407,0000,01, ,20261231,20230612,000,20250129,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,9365.6,1.00,USD,+,,,,,,1000,8944.73,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8085.34,1.00,USD,+,1000,8097.24,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9821.3,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7689.17,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INR,X,O,00010001,227.12,USD, ,03, ,03,X,03, ,02,X,01,X,02, ,02,X,02,X,03, ,02, ,01,X,02,X,02,X,02,X,03,X,02, ,03,X,03, ,02, ,01, ,03, ,03,X,03,X,02, ,01,X,03, ,02,X,01, ,02,X,03, ,02, ,01, ,01, ,01, ,02, ,01,X,03, ,02, ,01,X,01,1.00,40.00,191223.00,X,X,00020001,20250521,, ,1000,00030001,00040001,001,38244.60,0.2000,1.000,USD,229467.60,191223.00,PROM,AP,20250331,1793.58,TX01,BN01,A,2256,19.01,27914.54,91.93,15935.25,20,735.47,137.9,Y,00006407,38244.60,20240904,202406,5265.80,11202.08,18261.46,20230601,1,00009407,00010407,00010507,00010607,00010707,A,5107,00010807,D,PAYROLL_RUN
100,00001408,0000,01, ,20261231,20200417,000,20240402,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,7000.93,1.00,USD,+,,,,,,1000,9516.73,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,3756.39,1.00,USD,+,,,,,,,,,,,,,,,,1000,3074.17,1.00,USD,+,,,,,,1000,5578.54,1.00,USD,+,1000,6983.38,1.00,USD,+,,,,,,,,,,,,,,,,1000,3007.29,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,4754.85,1.00,USD,+,,,,,,,,,,,1000,9857.29,1.00,USD,+,,,,,,,,,,,1000,8106.94,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,259.97,USD, ,01,X,01,X,02,X,03, ,01, ,01,X,03, ,01, ,03, ,02, ,01,X,01, ,01,X,01, ,03, ,02, ,01,X,02, ,01, ,02, ,03, ,03,X,03, ,02, ,01, ,01, ,01, ,03, ,02,X,03,X,02, ,02, ,01,X,02, ,01, ,01, ,03, ,02, ,03,X,01,1.00,40.00,60629.00,X,X,00020001,20260803,, ,1000,00030001,00040001,001,10913.22,0.1800,1.000,USD,71542.22,60629.00,PROM,AP,20260910,364.94,TX01,BN01,A,9471,14.05,7060.88,29.15,5052.42,18,233.19,43.72,Y,00006408,10913.22,20240830,202409,869.75,4406.14,5640.83,20150416,3,00009408,00010408,00010508,00010608,00010708,B,3417,00010808,C,PAYROLL_RUN
100,00001409,0000,01, ,20261231,20210113,000,20260701,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,5297.37,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,8154.39,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1400.36,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2868.48,1.00,USD,+,1000,4641.78,1.00,USD,+,1000,8072.38,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9821.05,1.00,USD,+,,,,,,,,,,,1000,2591.08,1.00,USD,+,,,,,,,,,,,1000,9072.51,1.00,USD,+,EUR,X,O,00010001,184.28,USD, ,01, ,02, ,03,X,01,X,01,X,02, ,03,X,01,X,03, ,01, ,01, ,03, ,02, ,02,X,03, ,02, ,01,X,03,X,02, ,03,X,01, ,01,X,01, ,03,X,02, ,02,X,01,X,03,X,01, ,02,X,03, ,01, ,02, ,03, ,02, ,02,X,02, ,01, ,01,X,02,1.00,40.00,143386.00,X,X,00020001,20260926,, ,1000,00030001,00040001,001,21507.90,0.1500,1.000,USD,164893.90,143386.00,PROM,AP,20260527,1014.12,TX01,BN01,A,5966,13.85,9462.84,68.94,11948.83,15,551.48,103.4,Y,00006409,21507.90,20241005,202403,3760.54,7962.74,12737.40,20150512,2,00009409,00010409,00010509,00010609,00010709,A,2303,00010809,C,PAYROLL_RUN
100,00001410,0000,01, ,20261231,20220926,000,20240614,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,1000,4037.21,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6695.22,1.00,USD,+,,,,,,,,,,,,,,,,1000,5418.34,1.00,USD,+,,,,,,1000,3372.48,1.00,USD,+,,,,,,1000,6646.86,1.00,USD,+,,,,,,,,,,,,,,,,1000,8994.65,1.00,USD,+,1000,6776.96,1.00,USD,+,1000,9525.53,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,7084.78,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,108.89,USD,X,01,X,02, ,02, ,03, ,02,X,03, ,01,X,02, ,01,X,02, ,03, ,03, ,01, ,01, ,01, ,03, ,02, ,03,X,03, ,03, ,01, ,01, ,03, ,02,X,02, ,03,X,02, ,03,X,01, ,01, ,01,X,03,X,01,X,03, ,01,X,01, ,02, ,01,X,02, ,03,1.00,40.00,180754.00,X,X,00020001,20251120,, ,1000,00030001,00040001,001,23498.02,0.1300,1.000,USD,204252.02,180754.00,PROM,AP,20250713,1296.95,TX01,BN01,A,7775,0.6,11412.93,86.9,15062.83,13,695.21,130.35,N,00006410,23498.02,20260812,202411,2699.15,12017.81,16013.91,20190123,2,00009410,00010410,00010510,00010610,00010710,B,6544,00010810,C,PAYROLL_RUN
100,00001411,0000,01, ,20261231,20151126,000,20240531,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,8339.32,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5873.88,1.00,USD,+,,,,,,,,,,,1000,6860.34,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1711.24,1.00,USD,+,1000,1310.8,1.00,USD,+,1000,1373.97,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,1643.08,1.00,USD,+,,,,,,1000,5432.3,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2236.48,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1753.01,1.00,USD,+,USD,X,O,00010001,421.99,USD,X,02,X,03, ,03,X,03, ,02,X,03,X,01, ,01,X,03, ,03, ,01,X,03,X,02,X,01, ,03,X,03,X,03,X,03, ,02, ,01,X,02, ,02, ,02, ,02, ,03,X,03,X,01, ,02, ,01,X,02, ,03,X,01,X,02, ,02, ,02,X,02,X,02,X,02, ,03,X,02,1.00,40.00,96810.00,X,X,00020001,20260321,, ,1000,00030001,00040001,001,4840.50,0.0500,1.000,USD,101650.50,96810.00,PROM,AP,20250821,922.50,TX01,BN01,A,8819,16.93,17429.56,46.54,8067.50,5,372.35,69.81,N,00006411,4840.50,20240305,202407,1583.31,7014.15,9519.96,20170126,4,00009411,00010411,00010511,00010611,00010711,A,8818,00010811,D,PAYROLL_RUN
100,00001412,0000,01, ,20261231,20171021,000,20250118,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6490.33,1.00,USD,+,1000,7829.67,1.00,USD,+,1000,9990.9,1.00,USD,+,,,,,,1000,6416.76,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6867.2,1.00,USD,+,,,,,,1000,4563.68,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,1829.63,1.00,USD,+,1000,7791.47,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,6104.99,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INR,X,O,00010001,108.78,USD,X,03,X,02, ,03,X,03,X,01, ,01,X,01,X,02, ,01, ,01, ,02,X,02,X,03, ,01,X,02,X,03,X,02,X,03,X,01,X,01, ,01, ,03,X,03, ,03, ,02, ,01,X,01, ,02, ,01, ,02,X,03, ,02,X,01,X,01,X,03,X,01,X,02,X,01,X,01,X,01,1.00,40.00,110907.00,X,X,00020001,20250128,, ,1000,00030001,00040001,001,18854.19,0.1700,1.000,USD,129761.19,110907.00,PROM,AP,20250811,854.04,TX01,BN01,A,7104,7.95,12794.13,53.32,9242.25,17,426.57,79.98,Y,00006412,18854.19,20260110,202401,1608.45,7845.94,10308.43,20170524,2,00009412,00010412,00010512,00010612,00010712,B,5182,00010812,D,PAYROLL_RUN
100,00001413,0000,01, ,20261231,20190808,000,20261024,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,,,,,,,,,,,1000,2648.87,1.00,USD,+,,,,,,1000,8072.96,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1908.07,1.00,USD,+,,,,,,1000,8848.75,1.00,USD,+,1000,3785.9,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6523.25,1.00,USD,+,1000,4840.64,1.00,USD,+,,,,,,,,,,,1000,4555.17,1.00,USD,+,1000,7803.35,1.00,USD,+,,,,,,,,,,,1000,8599.7,1.00,USD,+,,,,,,USD,X,O,00010001,195.47,USD, ,02, ,03,X,01, ,01, ,02, ,01, ,01,X,01,X,02,X,01,X,03, ,03, ,01, ,02,X,02,X,03,X,01,X,01, ,03,X,03, ,03, ,03,X,02, ,01,X,01,X,01,X,03, ,01, ,01, ,03,X,02, ,03,X,03,X,03, ,03,X,02,X,03,X,02, ,02, ,02,1.00,40.00,149953.00,X,X,00020001,20261229,, ,1000,00030001,00040001,001,29990.60,0.2000,1.000,USD,179943.60,149953.00,PROM,AP,20261028,879.59,TX01,BN01,A,349,9.89,12910.73,72.09,12496.08,20,576.74,108.14,N,00006413,29990.60,20220324,202404,2370.78,10321.60,13571.97,20210709,1,00009413,00010413,00010513,00010613,00010713,B,4199,00010813,C,PAYROLL_RUN
100,00001414,0000,01, ,20261231,20161027,000,20241103,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,4935.63,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4047.14,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3013.87,1.00,USD,+,,,,,,,,,,,,,,,,1000,8127.45,1.00,USD,+,,,,,,1000,8579.86,1.00,USD,+,,,,,,,,,,,USD,X,O,00010001,452.41,USD, ,02, ,02,X,03, ,02,X,01,X,01, ,01, ,02,X,01, ,01, ,02, ,02, ,03,X,01, ,02,X,01, ,01,X,03, ,01,X,03, ,03, ,01, ,01,X,02,X,02,X,02, ,03, ,03,X,03, ,02, ,01,X,02,X,01, ,03,X,02,X,03,X,01, ,02,X,02,X,02,1.00,40.00,71903.00,X,X,00020001,20260602,, ,1000,00030001,00040001,001,10785.45,0.1500,1.000,USD,82688.45,71903.00,PROM,AP,20261101,438.78,TX01,BN01,A,1258,7.57,11004.59,34.57,5991.92,15,276.55,51.85,N,00006414,10785.45,20221205,202411,1046.40,5423.79,6908.97,20190911,4,00009414,00010414,00010514,00010614,00010714,B,5952,00010814,D,PAYROLL_RUN
100,00001415,0000,01, ,20261231,20210503,000,20261114,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,6907.74,1.00,USD,+,,,,,,,,,,,,,,,,1000,6241.28,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,1503.67,1.00,USD,+,,,,,,,,,,,,,,,,1000,8092.45,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1049.65,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3830.61,1.00,USD,+,,,,,,USD,X,O,00010001,497.53,USD, ,03,X,02, ,03,X,03,X,01,X,03,X,02, ,03, ,02, ,01,X,03,X,03, ,01, ,02,X,03,X,02, ,02,X,01, ,03, ,01, ,01,X,02,X,02, ,03, ,01, ,01, ,02, ,03, ,03, ,03, ,03, ,02,X,01,X,02, ,03,X,02, ,01,X,03,X,01,X,02,1.00,40.00,65070.00,X,X,00020001,20250823,, ,1000,00030001,00040001,001,9109.80,0.1400,1.000,USD,74179.80,65070.00,PROM,AP,20261028,327.93,TX01,BN01,A,4484,8.04,4179.93,31.28,5422.50,14,250.27,46.93,N,00006415,9109.80,20200918,202411,880.95,4561.95,5770.83,20170921,1,00009415,00010415,00010515,00010615,00010715,B,8460,00010815,D,PAYROLL_RUN
100,00001416,0000,01, ,20261231,20150220,000,20250227,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,3719.4,1.00,USD,+,,,,,,,,,,,1000,5239.63,1.00,USD,+,1000,9788.16,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,5383.36,1.00,USD,+,,,,,,,,,,,1000,2803.5,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,3686.66,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,8428.0,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,3838.26,1.00,USD,+,,,,,,1000,1689.91,1.00,USD,+,,,,,,,,,,,1000,4918.51,1.00,USD,+,EUR,X,O,00010001,152.83,USD,X,01, ,01,X,03, ,01,X,03, ,02, ,02, ,01, ,02, ,03,X,01,X,03,X,02,X,02, ,03,X,02, ,02,X,03, ,01, ,01,X,01,X,01,X,02, ,02, ,02, ,02, ,03, ,03, ,03,X,03,X,03, ,01, ,01, ,01,X,03,X,03, ,02, ,03,X,02, ,03,1.00,40.00,134034.00,X,X,00020001,20260507,, ,1000,00030001,00040001,001,22785.78,0.1700,1.000,USD,156819.78,134034.00,PROM,AP,20250420,1151.29,TX01,BN01,A,1933,11.65,12724.79,64.44,11169.50,17,515.52,96.66,N,00006416,22785.78,20220829,202405,3102.34,7976.27,12229.90,20181211,2,00009416,00010416,00010516,00010616,00010716,A,433,00010816,D,PAYROLL_RUN
100,00001417,0000,01, ,20261231,20210430,000,20260623,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,1614.13,1.00,USD,+,1000,7359.21,1.00,USD,+,1000,9872.66,1.00,USD,+,,,,,,,,,,,,,,,,1000,3254.25,1.00,USD,+,,,,,,,,,,,,,,,,1000,8450.26,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,4556.01,1.00,USD,+,1000,7203.9,1.00,USD,+,,,,,,,,,,,1000,9718.38,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,236.96,USD, ,03, ,02, ,01, ,02, ,03,X,03,X,02, ,02, ,01,X,02, ,01,X,02,X,01,X,03,X,02, ,03, ,03,X,01, ,03,X,02, ,03, ,02,X,01, ,03,X,02,X,02, ,01, ,02,X,01, ,03, ,03, ,01,X,01,X,01, ,01,X,02,X,01, ,01,X,02,X,02,1.00,40.00,240167.00,X,X,00020001,20250513,, ,1000,00030001,00040001,001,45631.73,0.1900,1.000,USD,285798.73,240167.00,PROM,AP,20250822,1974.52,TX01,BN01,A,5702,9.67,12434.21,115.46,20013.92,19,923.72,173.2,N,00006417,45631.73,20230407,202402,6215.13,12860.45,21050.10,20180523,4,00009417,00010417,00010517,00010617,00010717,A,9368,00010817,C,PAYROLL_RUN
100,00001418,0000,01, ,20261231,20210831,000,20250602,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,,,,,,1000,6310.5,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,5132.97,1.00,USD,+,1000,9571.88,1.00,USD,+,1000,7188.08,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,9208.08,1.00,USD,+,1000,1814.24,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6446.91,1.00,USD,+,1000,5885.18,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USD,X,O,00010001,221.96,USD, ,01,X,01, ,01, ,02, ,03, ,02, ,02,X,02,X,01,X,02, ,01,X,03,X,02,X,02, ,03,X,03, ,01, ,02,X,02, ,03, ,01,X,03, ,03,X,02, ,01, ,03, ,02, ,01, ,01,X,01,X,01,X,01, ,01,X,03, ,03,X,02, ,01,X,02,X,01, ,03,1.00,40.00,113134.00,X,X,00020001,20250507,, ,1000,00030001,00040001,001,18101.44,0.1600,1.000,USD,131235.44,113134.00,PROM,AP,20251018,836.37,TX01,BN01,A,3178,12.48,21562.74,54.39,9427.83,16,435.13,81.59,N,00006418,18101.44,20241224,202405,2587.24,7801.12,11224.73,20211203,4,00009418,00010418,00010518,00010618,00010718,B,1655,00010818,D,PAYROLL_RUN
100,00001419,0000,01, ,20261231,20221204,000,20241227,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,1000,7897.98,1.00,USD,+,,,,,,,,,,,,,,,,1000,6773.26,1.00,USD,+,1000,2166.73,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,1000,7585.51,1.00,USD,+,,,,,,1000,7432.35,1.00,USD,+,1000,8743.96,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,6949.28,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9189.64,1.00,USD,+,,,,,,,,,,,,,,,,USD,X,O,00010001,267.25,USD,X,03, ,03,X,03, ,02, ,01, ,02,X,01, ,02, ,03,X,01,X,01,X,01, ,03,X,03, ,03, ,03,X,03, ,01,X,01,X,03, ,03, ,03,X,01, ,03, ,03,X,02,X,02, ,02,X,01,X,01, ,02, ,03, ,02, ,02,X,02, ,01,X,02,X,01,X,02, ,01,1.00,40.00,118561.00,X,X,00020001,20260704,, ,1000,00030001,00040001,001,5928.05,0.0500,1.000,USD,124489.05,118561.00,PROM,AP,20260922,957.37,TX01,BN01,A,3078,3.5,18579.88,57.0,9880.08,5,456.0,85.5,N,00006419,5928.05,20261121,202410,2603.99,7867.04,11428.40,20150620,5,00009419,00010419,00010519,00010619,00010719,B,4593,00010819,C,PAYROLL_RUN
100,00001420,0000,01, ,20261231,20220513,000,20241112,HR_ADMIN, ,X, , ,01,01, , , , , , ,GRP1,A1,US,ENGG,01,,,,,,1000,6636.59,1.00,USD,+,1000,8472.37,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2726.3,1.00,USD,+,1000,9995.64,1.00,USD,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,9541.02,1.00,USD,+,,,,,,1000,7218.26,1.00,USD,+,,,,,,,,,,,,,,,,INR,X,O,00010001,106.6,USD, ,02,X,02, ,03, ,01,X,02,X,02,X,02,X,01, ,01,X,03,X,02,X,01, ,03,X,01,X,03,X,02,X,01,X,03, ,03,X,03, ,03, ,03,X,02, ,01, ,02,X,03, ,02, ,02, ,02,X,03, ,01,X,01, ,03, ,03, ,02, ,03, ,03, ,01,X,01, ,03,1.00,40.00,80794.00,X,X,00020001,20250626,, ,1000,00030001,00040001,001,6463.52,0.0800,1.000,USD,87257.52,80794.00,PROM,AP,20261113,462.38,TX01,BN01,A,5137,14.37,15014.98,38.84,6732.83,8,310.75,58.26,Y,00006420,6463.52,20211222,202412,1443.07,6078.63,7984.08,20200804,2,00009420,00010420,00010520,00010620,00010720,A,2746,00010820,C,PAYROLL_RUN
